lagoslakeid,programname,sampledepth_lagos,date,tn_d,no2no3,tkn,tn_censorcode,no2no3_censorcode,tkn_censorcode,tn_c
6795,CT_DEEP,0.1,2005-05-17,0.369,0.001,369,NC1,LE3,NC3,0.37
6795,CT_DEEP,1,2005-07-14,0.375,0.002,375,NC1,LE3,NC3,0.377
6798,CT_DEEP,0.05,2007-05-31,0.081,0.002,81,NC1,LE3,NC3,0.083
6800,CT_DEEP,0.05,2007-06-07,0.253,0.002,253,NC1,LE3,NC3,0.255
6808,CT_DEEP,0.05,2006-07-18,0.199,0.002,199,NC1,LE1,NC3,0.201
6808,CT_DEEP,6,2006-07-18,0.179,0.002,179,NC1,LE1,NC3,0.181
6808,CT_DEEP,10,2006-07-18,0.153,0.002,153,NC1,LE1,NC3,0.155
6809,CT_DEEP,0.1,2006-07-17,0.291,0.002,291,NC1,LE1,NC3,0.293
6809,CT_DEEP,10.5,2006-07-17,0.693,0.002,693,NC1,LE1,NC3,0.695
6817,CT_DEEP,3,2005-06-30,0.932,0.001,932,NC1,LE3,NC3,0.933
6817,CT_DEEP,0.1,2006-06-21,0.283,0.002,283,NC1,LE3,NC3,0.285
6817,CT_DEEP,3.5,2006-06-21,0.822,0.002,822,NC1,LE3,NC3,0.824
6817,CT_DEEP,3.5,2006-07-13,0.784,0.002,784,NC1,LE3,NC3,0.786
6817,CT_DEEP,0.1,2006-08-16,1.455,0.003,1455,NC1,NC3,NC3,1.458
6817,CT_DEEP,4,2006-08-16,0.893,0.002,893,NC1,LE3,NC3,0.895
6817,CT_DEEP,0.1,2007-07-09,0.603,0.002,603,NC1,LE3,NC3,0.605
6817,CT_DEEP,0.3,2007-07-09,0.492,0.002,492,NC1,LE3,NC3,0.494
6817,CT_DEEP,3.5,2007-07-09,0.483,0.002,483,NC1,LE3,NC3,0.485
6849,CT_DEEP,5,2007-07-02,0.275,0.019,254,NC1,NC3,NC3,0.273
6855,CT_DEEP,3,2006-07-17,0.252,0.002,252,NC1,LE1,NC3,0.254
6855,CT_DEEP,3.5,2006-07-17,0.323,0.002,323,NC1,LE1,NC3,0.325
6885,CT_DEEP,0.05,2006-05-25,0.584,0.002,584,NC1,LE1,NC3,0.586
6885,CT_DEEP,0.05,2006-07-13,1.214,0.034,975,NC1,NC3,NC3,1.009
6885,CT_DEEP,1,2006-07-13,1.28,0.035,1240,NC1,NC3,NC3,1.275
6885,CT_DEEP,2,2006-07-13,1.214,0.014,800,NC1,NC3,NC3,0.814
6915,CT_DEEP,0.1,2005-05-16,0.255,0.001,255,NC1,LE3,NC3,0.256
6915,CT_DEEP,0.05,2005-07-15,2.52,0.002,2394,NC1,LE3,NC3,2.396
6915,CT_DEEP,1,2005-07-15,1.005,0.0025299999999999997,987.47,NC1,NC3,NC3,0.99
6916,CT_DEEP,0.05,2005-07-11,0.442,0.002,442,NC1,LE3,NC3,0.444
6916,CT_DEEP,1,2005-07-11,0.509,0.002,509,NC1,LE3,NC3,0.511
6916,CT_DEEP,1.5,2005-07-11,0.514,0.002,514,NC1,LE3,NC3,0.516
6938,CT_DEEP,0.1,2008-08-26,0.229,0.002,2,NC1,LE3,LE3,0.004
7114,CT_DEEP,0.05,2007-06-07,0.327,0.002,327,NC1,LE3,NC3,0.329
7114,CT_DEEP,1,2007-07-02,0.366,0.001,363,NC1,NC3,NC3,0.364
7122,CT_DEEP,0.05,2007-05-24,0.373,0.069,283,NC1,NC3,NC3,0.352
7122,CT_DEEP,6,2007-07-11,0.429,0.056,295,NC1,NC3,NC3,0.351
7134,CT_DEEP,0.1,2005-05-16,0.388,0.026,360,NC1,NC3,NC3,0.386
7134,CT_DEEP,0.05,2005-07-15,0.439,0.002,433,NC1,LE3,NC3,0.435
7134,CT_DEEP,1,2005-07-15,0.469,0.002,469,NC1,LE3,NC3,0.471
7134,CT_DEEP,1.5,2005-07-15,0.487,0.002,487,NC1,LE3,NC3,0.489
7138,CT_DEEP,0.1,2005-05-20,0.246,0.001,246,NC1,LE3,NC3,0.247
7138,CT_DEEP,2,2005-07-07,0.246,0.00528,226.72,NC1,NC3,NC3,0.232
7141,CT_DEEP,0.05,2007-05-30,0.301,0.002,301,NC1,LE3,NC3,0.303
7171,NY_LCI_CHEM,2,2008-07-28,0.6,0.2,500,NC1,NC1,NC1,0.7
7179,CT_DEEP,0.05,2005-07-21,0.158,0.002,158,NC1,LE3,NC3,0.16
7179,CT_DEEP,5,2005-07-21,0.224,0.002,224,NC1,LE3,NC3,0.226
7180,CT_DEEP,0.05,2006-07-25,0.276,0.002,276,NC1,LE1,NC3,0.278
7180,CT_DEEP,4,2006-07-25,0.276,0.002,276,NC1,LE1,NC3,0.278
7180,CT_DEEP,6,2006-07-25,0.213,0.002,213,NC1,LE1,NC3,0.215
7180,CT_DEEP,8,2006-07-25,0.261,0.002,261,NC1,LE1,NC3,0.263
7180,CT_DEEP,0.05,2007-06-14,0.259,0.002,259,NC1,LE3,NC3,0.261
7180,CT_DEEP,5,2007-07-25,0.294,0.001,294,NC1,NC3,NC3,0.295
7201,CT_DEEP,0.1,2007-10-31,0.384,0.002,384,NC1,LE3,NC3,0.386
7201,CT_DEEP,3,2007-10-31,0.286,0.002,286,NC1,LE3,NC3,0.288
7221,CT_DEEP,0.1,2006-07-10,0.593,0.002,593,NC1,LE3,NC3,0.595
7221,CT_DEEP,3,2006-07-10,0.431,0.002,431,NC1,LE3,NC3,0.433
7221,CT_DEEP,5,2006-07-10,0.499,0.002,499,NC1,LE3,NC3,0.501
7221,CT_DEEP,0.1,2006-07-27,0.41,0.008,379,NC1,NC3,NC3,0.387
7221,CT_DEEP,2.5,2006-07-27,0.404,0.002,404,NC1,LE1,NC3,0.406
7221,CT_DEEP,4.4,2006-07-27,0.607,0.002,392,NC1,LE1,NC3,0.394
7284,CT_DEEP,0.05,2006-06-05,0.1,0.002,93,NC1,LE1,NC3,0.095
7284,CT_DEEP,0.05,2006-07-18,0.2,0.002,200,NC1,LE1,NC3,0.202
7284,CT_DEEP,1,2006-07-18,0.18,0.002,180,NC1,LE1,NC3,0.182
7284,CT_DEEP,4,2006-07-18,0.102,0.002,98,NC1,LE1,NC3,0.1
7284,CT_DEEP,6,2006-07-18,0.149,0.002,149,NC1,LE1,NC3,0.151
7286,CT_DEEP,0.05,2007-06-12,0.22,0.002,220,NC1,LE3,NC3,0.222
7286,CT_DEEP,5,2007-07-18,0.239,0.001,236,NC1,NC3,NC3,0.237
7286,CT_DEEP,6.5,2007-07-18,0.317,0.057,258,NC1,NC3,NC3,0.315
7324,CT_DEEP,0.1,2005-05-24,0.501,0.22,279,NC1,NC3,NC3,0.499
7324,CT_DEEP,0.05,2005-07-19,0.276,0.002,276,NC1,LE3,NC3,0.278
7324,CT_DEEP,3,2005-07-19,0.297,0.007940000000000001,289.09,NC1,NC3,NC3,0.29702999999999996
7332,CT_DEEP,0.1,2005-05-20,0.323,0.001,323,NC1,LE3,NC3,0.324
7332,CT_DEEP,0.05,2005-07-07,0.462,0.00294,458.53,NC1,NC3,NC3,0.46147
7332,CT_DEEP,1,2005-07-07,0.452,0.0034,449.06,NC1,NC3,NC3,0.45246
7340,CT_DEEP,0.1,2005-05-18,0.502,0.029,468,NC1,NC3,NC3,0.497
7340,CT_DEEP,0.05,2005-07-21,0.314,0.002,314,NC1,LE3,NC3,0.316
7340,CT_DEEP,3.5,2005-07-21,0.534,0.002,534,NC1,LE3,NC3,0.536
7350,CT_DEEP,0.1,2005-05-24,0.274,0.012,245,NC1,NC3,NC3,0.257
7350,CT_DEEP,2.5,2005-07-11,0.237,0.008,228.61,NC1,NC3,NC3,0.23661000000000001
7374,CT_DEEP,0.05,2006-06-08,0.38,0.002,380,NC1,LE1,NC3,0.382
7374,CT_DEEP,0.05,2006-07-14,0.345,0.002,345,NC1,LE1,NC3,0.347
7374,CT_DEEP,3,2006-07-14,0.476,0.027,442,NC1,NC3,NC3,0.469
7374,CT_DEEP,4,2006-07-14,0.469,0.017,469,NC1,NC3,NC3,0.486
7375,CT_DEEP,0.05,2007-06-14,0.399,0.092,301,NC1,NC3,NC3,0.393
7375,CT_DEEP,6,2007-07-25,0.36,0.061,295,NC1,NC3,NC3,0.356
7375,CT_DEEP,10,2007-07-25,0.375,0.199,171,NC1,NC3,NC3,0.37
7375,CT_DEEP,14,2007-07-25,0.479,0.325,151,NC1,NC3,NC3,0.476
7378,CT_DEEP,8,2005-07-14,0.427,0.063,355.4,NC1,NC3,NC3,0.4184
7407,CT_DEEP,0.05,2007-06-13,0.696,0.401,290,NC1,NC3,NC3,0.691
7407,CT_DEEP,0.05,2007-07-19,0.596,0.361,229,NC1,NC3,NC3,0.59
7407,CT_DEEP,4,2007-07-19,0.751,0.386,360,NC1,NC3,NC3,0.746
7434,CT_DEEP,0.05,2007-06-05,0.875,0.414,451,NC1,NC3,NC3,0.865
7434,CT_DEEP,0.05,2007-07-09,0.818,0.514,294,NC1,NC3,NC3,0.808
7434,CT_DEEP,1,2007-07-09,0.917,0.65,259,NC1,NC3,NC3,0.909
7434,CT_DEEP,2,2007-07-09,0.91,0.612,286,NC1,NC3,NC3,0.898
7434,CT_DEEP,2.5,2007-07-09,0.916,0.58,324,NC1,NC3,NC3,0.904
7435,CT_DEEP,0.1,2005-05-25,0.192,0.007,192,NC1,NC3,NC3,0.199
7435,CT_DEEP,0.05,2005-07-14,0.118,0.002,118,NC1,LE3,NC3,0.12
7435,CT_DEEP,2,2005-07-14,0.139,0.00394,139,NC1,NC3,NC3,0.14294
7435,CT_DEEP,4,2005-07-14,0.106,0.002,106,NC1,LE3,NC3,0.108
20702,MN_GPR,0,2000-06-12,2.4,0.05,2400,NC3,LE1,NC3,2.45
20702,MN_GPR,0,2000-08-08,1.1,0.05,1100,NC3,LE1,NC3,1.15
20702,MN_GPR,0,2000-10-09,1,0.05,1000,NC3,LE1,NC3,1.05
20702,MN_GPR,0,2002-06-10,0.7,0.05,700,NC3,LE1,NC3,0.75
20702,MN_GPR,0,2002-08-19,0.9,0.05,900,NC3,LE1,NC3,0.95
20702,MN_GPR,0,2002-10-07,0.7,0.05,700,NC3,LE1,NC3,0.75
20702,MN_GPR,0,2004-05-04,0.95,0.05,950,NC3,LE1,NC3,1
20702,MN_GPR,0,2004-07-13,1.9,0.05,1900,NC3,LE1,NC3,1.95
20702,MN_GPR,0,2004-09-13,1.6,0.05,1600,NC3,LE1,NC3,1.65
20702,MN_GPR,0,2006-05-08,0.98,0.05,980,NC3,LE1,NC3,1.03
20702,MN_GPR,0,2006-06-20,0.6,0.005,600,NC3,LE1,NC3,0.605
20702,MN_GPR,0,2006-07-18,0.61,0.05,610,NC3,LE1,NC3,0.66
20702,MN_GPR,0,2006-08-15,0.5,0.005,500,NC3,LE1,NC3,0.505
20702,MN_GPR,0,2006-09-12,1.54,0.05,1540,NC3,LE1,NC3,1.59
20702,MN_GPR,0,2006-10-03,1,0.27,700,NC3,NC1,NC3,0.97
20702,MN_GPR,0,2008-05-12,1.38,0.05,1380,NC3,LE1,NC3,1.43
20702,MN_GPR,0,2008-06-24,1.3,0.05,1200,NC3,LE1,NC3,1.25
20702,MN_GPR,0,2008-07-07,1.32,0.05,1320,NC3,LE1,NC3,1.37
20702,MN_GPR,0,2008-08-12,0.8,0.08,700,NC3,LE1,NC3,0.78
20702,MN_GPR,0,2008-09-10,1.08,0.05,1080,NC3,LE1,NC3,1.13
20702,MN_GPR,0,2010-05-11,1.26,0.05,1260,NC3,LE1,NC3,1.31
20702,MN_GPR,0,2010-06-23,1.1,0.005,1100,NC3,LE1,NC3,1.105
20702,MN_GPR,0,2010-07-27,1.13,0.05,1130,NC3,LE1,NC3,1.18
20702,MN_GPR,0,2010-08-23,0.8,0.005,800,NC3,LE1,NC3,0.805
20702,MN_GPR,0,2010-09-20,1.16,0.05,1160,NC3,LE1,NC3,1.21
20702,MN_GPR,0,2010-10-13,0.5,0.005,500,NC3,LE1,NC3,0.505
23966,MN_GPR,0,1999-06-17,0.4,0.05,400,NC3,LE1,NC3,0.45
23966,MN_GPR,0,1999-08-09,1.7,0.05,1600,NC3,LE1,NC3,1.65
23966,MN_GPR,0,1999-10-05,0.56,0.05,560,NC3,LE1,NC3,0.61
23966,MN_GPR,0,2001-06-05,1.6,0.05,1600,NC3,LE1,NC3,1.65
23966,MN_GPR,0,2001-08-13,1.1,0.05,1100,NC3,LE1,NC3,1.15
23966,MN_GPR,0,2001-10-01,0.9,0.05,900,NC3,LE1,NC3,0.95
23966,MN_GPR,0,2003-05-12,1.8,0.36,1400,NC3,NC1,NC3,1.76
23966,MN_GPR,0,2003-07-02,2.1,0.05,2100,NC3,LE1,NC3,2.15
23966,MN_GPR,0,2003-09-15,2,0.15,1800,NC3,NC1,NC3,1.95
23966,MN_GPR,0,2005-05-16,1.1,0.05,1100,NC3,LE1,NC3,1.15
23966,MN_GPR,0,2005-06-13,0.7,0.005,700,NC3,LE1,NC3,0.705
23966,MN_GPR,0,2005-07-11,1.1,0.05,1100,NC3,LE1,NC3,1.15
23966,MN_GPR,0,2005-08-08,1.7,0.005,1700,NC3,LE1,NC3,1.705
23966,MN_GPR,0,2005-09-21,1.2,0.05,1200,NC3,LE1,NC3,1.25
23966,MN_GPR,0,2005-10-04,0.9,0.005,900,NC3,LE1,NC3,0.905
23966,MN_GPR,0,2007-05-07,1.39,0.05,1390,NC3,LE1,NC3,1.44
23966,MN_GPR,0,2007-06-11,1.1,0.005,1100,NC3,LE1,NC3,1.105
23966,MN_GPR,0,2007-07-17,1.79,0.05,1790,NC3,LE1,NC3,1.84
23966,MN_GPR,0,2007-08-21,1.4,0.005,1400,NC3,LE1,NC3,1.405
23966,MN_GPR,0,2007-09-25,1.05,0.05,1050,NC3,LE1,NC3,1.1
23966,MN_GPR,0,2007-10-10,1.1,0.01,1100,NC3,LE1,NC3,1.11
23966,MN_GPR,0,2009-05-28,0.86,0.05,860,NC3,LE1,NC3,0.91
23966,MN_GPR,0,2009-06-15,0.8,0.005,800,NC3,LE1,NC3,0.805
23966,MN_GPR,0,2009-07-14,1.1,0.05,1100,NC3,LE1,NC3,1.15
23966,MN_GPR,0,2009-08-26,1,0.05,1000,NC3,LE1,NC3,1.05
23966,MN_GPR,0,2009-09-14,1.19,0.05,1190,NC3,LE1,NC3,1.24
23966,MN_GPR,0,2009-10-15,0.8,0.025,800,NC3,LE1,NC3,0.825
23966,MN_GPR,0,2011-05-26,0.25,0.05,250,NC3,LE1,NC3,0.3
23966,MN_GPR,0,2011-06-06,0.7,0.025,700,NC3,LE1,NC3,0.725
23966,MN_GPR,0,2011-07-17,0.8,0.025,800,NC3,LE1,NC3,0.825
23966,MN_GPR,0,2011-08-08,1.1,0.025,1100,NC3,LE1,NC3,1.125
23966,MN_GPR,0,2011-09-13,1.5,0.025,1500,NC3,LE1,NC3,1.525
23966,MN_GPR,0,2011-10-04,0.7,0.025,700,NC3,LE1,NC3,0.725
38498,MN_GPR,0,1999-06-17,0.4,0.05,400,NC3,LE1,NC3,0.45
38498,MN_GPR,0,1999-08-09,0.27,0.05,270,NC3,LE1,NC3,0.32
38498,MN_GPR,0,1999-10-05,0.14,0.05,140,NC3,LE1,NC3,0.19
38498,MN_GPR,0,2001-06-04,1.6,0.05,1600,NC3,LE1,NC3,1.65
38498,MN_GPR,0,2001-08-20,0.7,0.05,700,NC3,LE1,NC3,0.75
38498,MN_GPR,0,2001-10-01,0.5,0.05,500,NC3,LE1,NC3,0.55
38498,MN_GPR,0,2003-05-05,0.1,0.1,500,NC3,LE1,NC3,0.6
38498,MN_GPR,0,2003-07-01,1.9,0.5,1900,NC3,NC1,NC3,2.4
38498,MN_GPR,0,2005-05-10,0.62,0.05,620,NC3,LE1,NC3,0.67
38498,MN_GPR,0,2005-06-15,0.6,0.005,600,NC3,LE1,NC3,0.605
38498,MN_GPR,0,2005-07-11,0.25,0.05,250,NC3,LE1,NC3,0.3
38498,MN_GPR,0,2005-08-09,0.8,0.005,800,NC3,LE1,NC3,0.805
38498,MN_GPR,0,2005-09-12,0.25,0.05,250,NC3,LE1,NC3,0.3
38498,MN_GPR,0,2005-10-04,0.6,0.02,600,NC3,LE1,NC3,0.62
38498,MN_GPR,0,2007-05-09,1.23,0.05,1230,NC3,LE1,NC3,1.28
38498,MN_GPR,0,2007-06-05,0.9,0.005,900,NC3,LE1,NC3,0.905
38498,MN_GPR,0,2007-07-10,1.95,0.05,1950,NC3,LE1,NC3,2
38498,MN_GPR,0,2007-09-24,1.09,0.05,1090,NC3,LE1,NC3,1.14
38498,MN_GPR,0,2007-10-10,1.4,0.89,500,NC3,NC1,NC3,1.39
38498,MN_GPR,0,2009-05-18,0.54,0.05,540,NC3,LE1,NC3,0.59
38498,MN_GPR,0,2009-06-09,0.3,0.005,300,NC3,LE1,NC3,0.305
38498,MN_GPR,0,2009-07-15,0.67,0.05,670,NC3,LE1,NC3,0.72
38498,MN_GPR,0,2009-08-18,0.3,0.005,300,NC3,LE1,NC3,0.305
38498,MN_GPR,0,2009-09-22,0.81,0.05,810,NC3,LE1,NC3,0.86
38498,MN_GPR,0,2009-10-14,0.4,0.005,400,NC3,LE1,NC3,0.405
38498,MN_GPR,0,2011-06-06,0.4,0.005,400,NC3,LE1,NC3,0.405
38498,MN_GPR,0,2011-08-02,0.32,0.03,400,NC3,LE1,NC3,0.43
38498,MN_GPR,0,2011-10-06,0.6,0.005,600,NC3,LE1,NC3,0.605
46877,NY_LCI_CHEM,2,2010-10-05,0.7,0.1,500,NC1,NC1,NC1,0.6
57276,MN_GPR,0,2001-06-19,1.49,0.05,1490,NC3,LE1,NC3,1.54
57276,MN_GPR,0,2001-08-20,1,0.05,1000,NC3,LE1,NC3,1.05
57276,MN_GPR,0,2001-10-03,0.7,0.05,700,NC3,LE1,NC3,0.75
57276,MN_GPR,0,2003-07-07,0.98,0.05,980,NC3,LE1,NC3,1.03
57276,MN_GPR,0,2005-05-10,0.67,0.05,670,NC3,LE1,NC3,0.72
57276,MN_GPR,0,2005-06-14,0.4,0.005,400,NC3,LE1,NC3,0.405
57276,MN_GPR,0,2005-07-18,0.86,0.05,860,NC3,LE1,NC3,0.91
57276,MN_GPR,0,2005-08-15,0.8,0.005,800,NC3,LE1,NC3,0.805
57276,MN_GPR,0,2005-09-13,0.9,0.05,900,NC3,LE1,NC3,0.95
57276,MN_GPR,0,2005-10-09,0.6,0.005,600,NC3,LE1,NC3,0.605
57276,MN_GPR,0,2007-05-07,0.79,0.05,790,NC3,LE1,NC3,0.84
57276,MN_GPR,0,2007-06-05,0.7,0.005,700,NC3,LE1,NC3,0.705
57276,MN_GPR,0,2007-08-08,1.4,0.005,1400,NC3,LE1,NC3,1.405
57276,MN_GPR,0,2007-09-17,1.3,0.05,1300,NC3,LE1,NC3,1.35
57276,MN_GPR,0,2007-10-03,1.2,0.02,1200,NC3,LE1,NC3,1.22
57276,MN_GPR,0,2009-05-27,0.59,0.05,590,NC3,LE1,NC3,0.64
57276,MN_GPR,0,2009-06-09,0.3,0.005,300,NC3,LE1,NC3,0.305
57276,MN_GPR,0,2009-07-06,0.53,0.05,530,NC3,LE1,NC3,0.58
57276,MN_GPR,0,2009-08-18,0.7,0.005,700,NC3,LE1,NC3,0.705
57276,MN_GPR,0,2009-10-14,0.8,0.005,800,NC3,LE1,NC3,0.805
57276,MN_GPR,0,2011-05-10,0.76,0.05,760,NC3,LE1,NC3,0.81
57276,MN_GPR,0,2011-06-06,0.3,0.005,300,NC3,LE1,NC3,0.305
57276,MN_GPR,0,2011-07-11,0.5,0.025,500,NC3,LE1,NC3,0.525
57276,MN_GPR,0,2011-09-12,0.7,0.005,700,NC3,LE1,NC3,0.705
57276,MN_GPR,0,2011-10-06,1,0.005,1000,NC3,LE1,NC3,1.005
61388,MN_GPR,0,2000-06-06,0.8,0.05,800,NC3,LE1,NC3,0.85
61388,MN_GPR,0,2000-08-14,1.4,0.05,1400,NC3,LE1,NC3,1.45
61388,MN_GPR,0,2000-10-03,0.95,0.05,950,NC3,LE1,NC3,1
61388,MN_GPR,0,2002-06-17,0.3,0.05,300,NC3,LE1,NC3,0.35
61388,MN_GPR,0,2002-10-02,0.8,0.05,800,NC3,LE1,NC3,0.85
61388,MN_GPR,0,2004-05-24,1.6,0.05,1600,NC3,LE1,NC3,1.65
61388,MN_GPR,0,2004-07-12,1.6,0.05,1600,NC3,LE1,NC3,1.65
61388,MN_GPR,0,2004-09-07,0.75,0.05,750,NC3,LE1,NC3,0.8
61388,MN_GPR,0,2006-05-15,0.83,0.05,830,NC3,LE1,NC3,0.88
61388,MN_GPR,0,2006-06-07,1,0.005,1000,NC3,LE1,NC3,1.005
61388,MN_GPR,0,2006-07-10,0.77,0.05,770,NC3,LE1,NC3,0.82
61388,MN_GPR,0,2006-08-15,1.1,0.005,1100,NC3,LE1,NC3,1.105
61388,MN_GPR,0,2006-09-11,1.84,0.05,1840,NC3,LE1,NC3,1.89
61388,MN_GPR,0,2006-10-03,2,0.69,1300,NC3,NC1,NC3,1.99
61388,MN_GPR,0,2008-05-12,0.96,0.05,960,NC3,LE1,NC3,1.01
61388,MN_GPR,0,2008-06-02,0.7,0.005,700,NC3,LE1,NC3,0.705
61388,MN_GPR,0,2008-07-15,0.98,0.05,980,NC3,LE1,NC3,1.03
61388,MN_GPR,0,2008-08-11,0.9,0.01,900,NC3,LE1,NC3,0.91
61388,MN_GPR,0,2008-09-08,4.24,0.05,4240,NC3,LE1,NC3,4.29
61388,MN_GPR,0,2008-10-02,1,0.01,1000,NC3,LE1,NC3,1.01
61388,MN_GPR,0,2010-05-19,1.54,0.05,1540,NC3,LE1,NC3,1.59
61388,MN_GPR,0,2010-06-29,1.9,0.025,1900,NC3,LE1,NC3,1.925
61388,MN_GPR,0,2010-07-21,1.3,0.05,1300,NC3,LE1,NC3,1.35
61388,MN_GPR,0,2010-08-23,1.2,0.005,1200,NC3,LE1,NC3,1.205
61388,MN_GPR,0,2010-09-13,1.55,0.05,1550,NC3,LE1,NC3,1.6
61388,MN_GPR,0,2010-10-04,1,0.005,1000,NC3,LE1,NC3,1.005
70739,MN_GPR,0,2000-06-05,0.6,0.05,610,NC3,LE1,NC3,0.66
70739,MN_GPR,0,2000-08-07,0.78,0.05,780,NC3,LE1,NC3,0.83
70739,MN_GPR,0,2000-10-04,0.58,0.05,580,NC3,LE1,NC3,0.63
70739,MN_GPR,0,2002-06-03,0.8,0.05,800,NC3,LE1,NC3,0.85
70739,MN_GPR,0,2002-10-07,0.5,0.05,500,NC3,LE1,NC3,0.55
70739,MN_GPR,0,2004-05-17,1.9,0.05,1900,NC3,LE1,NC3,1.95
70739,MN_GPR,0,2004-07-19,0.72,0.05,720,NC3,LE1,NC3,0.77
70739,MN_GPR,0,2004-09-14,0.84,0.05,840,NC3,LE1,NC3,0.89
70739,MN_GPR,0,2006-05-02,0.79,0.05,790,NC3,LE1,NC3,0.84
70739,MN_GPR,0,2006-06-19,0.3,0.005,300,NC3,LE1,NC3,0.305
70739,MN_GPR,0,2006-07-12,0.54,0.05,540,NC3,LE1,NC3,0.59
70739,MN_GPR,0,2006-08-02,0.6,0.005,600,NC3,LE1,NC3,0.605
70739,MN_GPR,0,2006-09-11,1.52,0.05,1520,NC3,LE1,NC3,1.57
70739,MN_GPR,0,2008-05-20,0.63,0.05,630,NC3,LE1,NC3,0.68
70739,MN_GPR,0,2008-06-03,0.5,0.005,500,NC3,LE1,NC3,0.505
70739,MN_GPR,0,2008-07-07,0.78,0.05,780,NC3,LE1,NC3,0.83
70739,MN_GPR,0,2008-08-11,0.6,0.01,600,NC3,LE1,NC3,0.61
70739,MN_GPR,0,2008-09-09,0.84,0.05,840,NC3,LE1,NC3,0.89
70739,MN_GPR,0,2008-10-07,0.4,0.005,400,NC3,LE1,NC3,0.405
70739,MN_GPR,0,2010-05-12,1.18,0.05,1180,NC3,LE1,NC3,1.23
70739,MN_GPR,0,2010-06-07,1.2,0.005,1200,NC3,LE1,NC3,1.205
70739,MN_GPR,0,2010-07-19,1.2,0.05,1200,NC3,LE1,NC3,1.25
70739,MN_GPR,0,2010-09-15,2.32,0.05,2320,NC3,LE1,NC3,2.37
70739,MN_GPR,0,2010-10-04,0.7,0.005,700,NC3,LE1,NC3,0.705
72641,PA_WALLENPAUPACK,0.5,1992-05-05,0.52,0.045,430,NC3,NC4,NC4,0.475
72641,PA_WALLENPAUPACK,0,2008-03-31,2.01,1,1000,NC3,LE3,LE3,2
72641,PA_WALLENPAUPACK,0,2008-04-21,0.841,0.01,820,NC3,LE3,NC4,0.83
72641,PA_WALLENPAUPACK,-2,2008-05-20,1.147,0.14,1000,NC3,NC4,LE3,1.14
72641,PA_WALLENPAUPACK,0,2008-05-28,1.02,0.01,1000,NC3,LE3,LE3,1.01
72641,PA_WALLENPAUPACK,-2,2008-06-16,1.079,0.06,1000,NC3,NC4,LE3,1.06
72641,PA_WALLENPAUPACK,-2,2008-06-24,1.044,0.01,1000,NC3,LE3,LE3,1.01
72641,PA_WALLENPAUPACK,-2,2008-07-08,1.197,0.04,1150,NC3,NC4,NC4,1.19
72641,PA_WALLENPAUPACK,0,2008-07-08,1.02,0.01,1000,NC3,LE3,LE3,1.01
72641,PA_WALLENPAUPACK,0,2008-08-08,1.037,0.01,1000,NC3,LE3,LE3,1.01
72641,PA_WALLENPAUPACK,-2,2008-10-14,1.461,0.45,1000,NC3,NC4,LE3,1.45
72641,PA_WALLENPAUPACK,0,2008-11-21,1.17,0.16,1000,NC3,NC4,LE3,1.16
72641,PA_WALLENPAUPACK,0,2009-03-27,1.032,0.02,1000,NC3,NC4,LE3,1.02
72641,PA_WALLENPAUPACK,-2,2010-05-24,2.102,0.2,1900,NC3,NC4,NC4,2.1
72641,PA_WALLENPAUPACK,0,2010-05-24,0.453,0.1,350,NC3,NC4,NC4,0.45
72641,PA_WALLENPAUPACK,-2,2010-06-14,1.074,0.18,890,NC3,NC4,NC4,1.07
72641,PA_WALLENPAUPACK,0,2010-06-14,0.532,0.03,500,NC3,NC4,NC4,0.53
72641,PA_WALLENPAUPACK,-2,2010-07-20,0.652,0.07,580,NC3,NC4,NC4,0.65
72641,PA_WALLENPAUPACK,0,2010-07-20,0.252,0.02,230,NC3,LE3,NC4,0.25
80124,MN_GPR,0,2000-06-05,1.1,0.05,1100,NC3,LE1,NC3,1.15
80124,MN_GPR,0,2000-08-07,2.4,0.05,2400,NC3,LE1,NC3,2.45
80124,MN_GPR,0,2000-10-10,0.98,0.05,980,NC3,LE1,NC3,1.03
80124,MN_GPR,0,2002-06-18,0.5,0.05,500,NC3,LE1,NC3,0.55
80124,MN_GPR,0,2002-08-07,1.3,0.05,1300,NC3,LE1,NC3,1.35
80124,MN_GPR,0,2002-10-07,0.6,0.05,600,NC3,LE1,NC3,0.65
80124,MN_GPR,0,2004-05-17,1.4,0.05,1400,NC3,LE1,NC3,1.45
80124,MN_GPR,0,2004-07-26,0.82,0.05,820,NC3,LE1,NC3,0.87
80124,MN_GPR,0,2004-09-13,1.2,0.05,1200,NC3,LE1,NC3,1.25
80124,MN_GPR,0,2006-05-09,0.98,0.05,980,NC3,LE1,NC3,1.03
80124,MN_GPR,0,2006-06-13,0.4,0.005,400,NC3,LE1,NC3,0.405
80124,MN_GPR,0,2006-07-17,0.66,0.05,660,NC3,LE1,NC3,0.71
80124,MN_GPR,0,2006-08-08,0.6,0.005,600,NC3,LE1,NC3,0.605
80124,MN_GPR,0,2006-09-13,1.78,0.05,1780,NC3,LE1,NC3,1.83
80124,MN_GPR,0,2006-10-09,0.8,0.01,800,NC3,LE1,NC3,0.81
80124,MN_GPR,0,2008-05-13,1.75,0.05,1750,NC3,LE1,NC3,1.8
80124,MN_GPR,0,2008-06-02,0.6,0.005,600,NC3,LE1,NC3,0.605
